bag_id,bag_name,original_timestamp_ns,relative_time_s,source_path,dest_path
bag9,2024-08-20_16-34-34,1724164570404143800,93.488,raw_processed/all_images/2024-08-20_16-34-34/1724164570404143800.jpg,solaqua_labeled_fish/images/bag9_1724164570404143800.jpg
bag9,2024-08-20_16-34-34,1724164570553439700,93.638,raw_processed/all_images/2024-08-20_16-34-34/1724164570553439700.jpg,solaqua_labeled_fish/images/bag9_1724164570553439700.jpg
bag9,2024-08-20_16-34-34,1724164570718598800,93.803,raw_processed/all_images/2024-08-20_16-34-34/1724164570718598800.jpg,solaqua_labeled_fish/images/bag9_1724164570718598800.jpg
bag9,2024-08-20_16-34-34,1724164570870515700,93.955,raw_processed/all_images/2024-08-20_16-34-34/1724164570870515700.jpg,solaqua_labeled_fish/images/bag9_1724164570870515700.jpg
bag9,2024-08-20_16-34-34,1724164571038349700,94.123,raw_processed/all_images/2024-08-20_16-34-34/1724164571038349700.jpg,solaqua_labeled_fish/images/bag9_1724164571038349700.jpg
bag9,2024-08-20_16-34-34,1724164571189360000,94.274,raw_processed/all_images/2024-08-20_16-34-34/1724164571189360000.jpg,solaqua_labeled_fish/images/bag9_1724164571189360000.jpg
bag9,2024-08-20_16-34-34,1724164571357650400,94.442,raw_processed/all_images/2024-08-20_16-34-34/1724164571357650400.jpg,solaqua_labeled_fish/images/bag9_1724164571357650400.jpg
bag9,2024-08-20_16-34-34,1724164571511441200,94.596,raw_processed/all_images/2024-08-20_16-34-34/1724164571511441200.jpg,solaqua_labeled_fish/images/bag9_1724164571511441200.jpg
bag9,2024-08-20_16-34-34,1724164571677139500,94.761,raw_processed/all_images/2024-08-20_16-34-34/1724164571677139500.jpg,solaqua_labeled_fish/images/bag9_1724164571677139500.jpg
bag9,2024-08-20_16-34-34,1724164571831569300,94.916,raw_processed/all_images/2024-08-20_16-34-34/1724164571831569300.jpg,solaqua_labeled_fish/images/bag9_1724164571831569300.jpg
bag10,2024-08-20_16-43-25,1724165056147614900,48.039,raw_processed/all_images/2024-08-20_16-43-25/1724165056147614900.jpg,solaqua_labeled_fish/images/bag10_1724165056147614900.jpg
bag10,2024-08-20_16-43-25,1724165056297941700,48.190,raw_processed/all_images/2024-08-20_16-43-25/1724165056297941700.jpg,solaqua_labeled_fish/images/bag10_1724165056297941700.jpg
bag10,2024-08-20_16-43-25,1724165056463702100,48.355,raw_processed/all_images/2024-08-20_16-43-25/1724165056463702100.jpg,solaqua_labeled_fish/images/bag10_1724165056463702100.jpg
bag10,2024-08-20_16-43-25,1724165056616493700,48.508,raw_processed/all_images/2024-08-20_16-43-25/1724165056616493700.jpg,solaqua_labeled_fish/images/bag10_1724165056616493700.jpg
bag10,2024-08-20_16-43-25,1724165056783955600,48.676,raw_processed/all_images/2024-08-20_16-43-25/1724165056783955600.jpg,solaqua_labeled_fish/images/bag10_1724165056783955600.jpg
bag10,2024-08-20_16-43-25,1724165056938561700,48.830,raw_processed/all_images/2024-08-20_16-43-25/1724165056938561700.jpg,solaqua_labeled_fish/images/bag10_1724165056938561700.jpg
bag10,2024-08-20_16-43-25,1724165057104496600,48.996,raw_processed/all_images/2024-08-20_16-43-25/1724165057104496600.jpg,solaqua_labeled_fish/images/bag10_1724165057104496600.jpg
bag10,2024-08-20_16-43-25,1724165068266006700,60.158,raw_processed/all_images/2024-08-20_16-43-25/1724165068266006700.jpg,solaqua_labeled_fish/images/bag10_1724165068266006700.jpg
bag10,2024-08-20_16-43-25,1724165068419316600,60.311,raw_processed/all_images/2024-08-20_16-43-25/1724165068419316600.jpg,solaqua_labeled_fish/images/bag10_1724165068419316600.jpg
bag10,2024-08-20_16-43-25,1724165068585534400,60.477,raw_processed/all_images/2024-08-20_16-43-25/1724165068585534400.jpg,solaqua_labeled_fish/images/bag10_1724165068585534400.jpg
bag10,2024-08-20_16-43-25,1724165068737384000,60.629,raw_processed/all_images/2024-08-20_16-43-25/1724165068737384000.jpg,solaqua_labeled_fish/images/bag10_1724165068737384000.jpg
bag10,2024-08-20_16-43-25,1724165068908493100,60.800,raw_processed/all_images/2024-08-20_16-43-25/1724165068908493100.jpg,solaqua_labeled_fish/images/bag10_1724165068908493100.jpg
bag10,2024-08-20_16-43-25,1724165069062428400,60.954,raw_processed/all_images/2024-08-20_16-43-25/1724165069062428400.jpg,solaqua_labeled_fish/images/bag10_1724165069062428400.jpg
bag10,2024-08-20_16-43-25,1724165069226960100,61.119,raw_processed/all_images/2024-08-20_16-43-25/1724165069226960100.jpg,solaqua_labeled_fish/images/bag10_1724165069226960100.jpg
bag10,2024-08-20_16-43-25,1724165069381145100,61.273,raw_processed/all_images/2024-08-20_16-43-25/1724165069381145100.jpg,solaqua_labeled_fish/images/bag10_1724165069381145100.jpg
bag10,2024-08-20_16-43-25,1724165069547862300,61.439,raw_processed/all_images/2024-08-20_16-43-25/1724165069547862300.jpg,solaqua_labeled_fish/images/bag10_1724165069547862300.jpg
bag10,2024-08-20_16-43-25,1724165069700444200,61.592,raw_processed/all_images/2024-08-20_16-43-25/1724165069700444200.jpg,solaqua_labeled_fish/images/bag10_1724165069700444200.jpg
bag10,2024-08-20_16-43-25,1724165069870303000,61.762,raw_processed/all_images/2024-08-20_16-43-25/1724165069870303000.jpg,solaqua_labeled_fish/images/bag10_1724165069870303000.jpg
bag10,2024-08-20_16-43-25,1724165070021005300,61.913,raw_processed/all_images/2024-08-20_16-43-25/1724165070021005300.jpg,solaqua_labeled_fish/images/bag10_1724165070021005300.jpg
bag10,2024-08-20_16-43-25,1724165070189432400,62.081,raw_processed/all_images/2024-08-20_16-43-25/1724165070189432400.jpg,solaqua_labeled_fish/images/bag10_1724165070189432400.jpg
bag10,2024-08-20_16-43-25,1724165070342266700,62.234,raw_processed/all_images/2024-08-20_16-43-25/1724165070342266700.jpg,solaqua_labeled_fish/images/bag10_1724165070342266700.jpg
bag10,2024-08-20_16-43-25,1724165070508062700,62.400,raw_processed/all_images/2024-08-20_16-43-25/1724165070508062700.jpg,solaqua_labeled_fish/images/bag10_1724165070508062700.jpg
bag10,2024-08-20_16-43-25,1724165070658176300,62.550,raw_processed/all_images/2024-08-20_16-43-25/1724165070658176300.jpg,solaqua_labeled_fish/images/bag10_1724165070658176300.jpg
bag10,2024-08-20_16-43-25,1724165070826677100,62.718,raw_processed/all_images/2024-08-20_16-43-25/1724165070826677100.jpg,solaqua_labeled_fish/images/bag10_1724165070826677100.jpg
bag10,2024-08-20_16-43-25,1724165070977987900,62.870,raw_processed/all_images/2024-08-20_16-43-25/1724165070977987900.jpg,solaqua_labeled_fish/images/bag10_1724165070977987900.jpg
bag10,2024-08-20_16-43-25,1724165071148162500,63.040,raw_processed/all_images/2024-08-20_16-43-25/1724165071148162500.jpg,solaqua_labeled_fish/images/bag10_1724165071148162500.jpg
bag10,2024-08-20_16-43-25,1724165071299499100,63.191,raw_processed/all_images/2024-08-20_16-43-25/1724165071299499100.jpg,solaqua_labeled_fish/images/bag10_1724165071299499100.jpg
bag10,2024-08-20_16-43-25,1724165071468232000,63.360,raw_processed/all_images/2024-08-20_16-43-25/1724165071468232000.jpg,solaqua_labeled_fish/images/bag10_1724165071468232000.jpg
bag10,2024-08-20_16-43-25,1724165071624581100,63.516,raw_processed/all_images/2024-08-20_16-43-25/1724165071624581100.jpg,solaqua_labeled_fish/images/bag10_1724165071624581100.jpg
bag10,2024-08-20_16-43-25,1724165071790066200,63.682,raw_processed/all_images/2024-08-20_16-43-25/1724165071790066200.jpg,solaqua_labeled_fish/images/bag10_1724165071790066200.jpg
bag10,2024-08-20_16-43-25,1724165071939969900,63.832,raw_processed/all_images/2024-08-20_16-43-25/1724165071939969900.jpg,solaqua_labeled_fish/images/bag10_1724165071939969900.jpg
bag10,2024-08-20_16-43-25,1724165072110594800,64.002,raw_processed/all_images/2024-08-20_16-43-25/1724165072110594800.jpg,solaqua_labeled_fish/images/bag10_1724165072110594800.jpg
bag10,2024-08-20_16-43-25,1724165072260664100,64.152,raw_processed/all_images/2024-08-20_16-43-25/1724165072260664100.jpg,solaqua_labeled_fish/images/bag10_1724165072260664100.jpg
bag10,2024-08-20_16-43-25,1724165072429098500,64.321,raw_processed/all_images/2024-08-20_16-43-25/1724165072429098500.jpg,solaqua_labeled_fish/images/bag10_1724165072429098500.jpg
bag10,2024-08-20_16-43-25,1724165072580339300,64.472,raw_processed/all_images/2024-08-20_16-43-25/1724165072580339300.jpg,solaqua_labeled_fish/images/bag10_1724165072580339300.jpg
bag10,2024-08-20_16-43-25,1724165072745964700,64.638,raw_processed/all_images/2024-08-20_16-43-25/1724165072745964700.jpg,solaqua_labeled_fish/images/bag10_1724165072745964700.jpg
bag10,2024-08-20_16-43-25,1724165072897601700,64.789,raw_processed/all_images/2024-08-20_16-43-25/1724165072897601700.jpg,solaqua_labeled_fish/images/bag10_1724165072897601700.jpg
bag10,2024-08-20_16-43-25,1724165073067936300,64.960,raw_processed/all_images/2024-08-20_16-43-25/1724165073067936300.jpg,solaqua_labeled_fish/images/bag10_1724165073067936300.jpg
bag10,2024-08-20_16-43-25,1724165073220061500,65.112,raw_processed/all_images/2024-08-20_16-43-25/1724165073220061500.jpg,solaqua_labeled_fish/images/bag10_1724165073220061500.jpg
bag10,2024-08-20_16-43-25,1724165073388511500,65.280,raw_processed/all_images/2024-08-20_16-43-25/1724165073388511500.jpg,solaqua_labeled_fish/images/bag10_1724165073388511500.jpg
bag10,2024-08-20_16-43-25,1724165073538977000,65.431,raw_processed/all_images/2024-08-20_16-43-25/1724165073538977000.jpg,solaqua_labeled_fish/images/bag10_1724165073538977000.jpg
bag10,2024-08-20_16-43-25,1724165073711040700,65.603,raw_processed/all_images/2024-08-20_16-43-25/1724165073711040700.jpg,solaqua_labeled_fish/images/bag10_1724165073711040700.jpg
bag10,2024-08-20_16-43-25,1724165073861961600,65.754,raw_processed/all_images/2024-08-20_16-43-25/1724165073861961600.jpg,solaqua_labeled_fish/images/bag10_1724165073861961600.jpg
bag10,2024-08-20_16-43-25,1724165074028434700,65.920,raw_processed/all_images/2024-08-20_16-43-25/1724165074028434700.jpg,solaqua_labeled_fish/images/bag10_1724165074028434700.jpg
bag10,2024-08-20_16-43-25,1724165074181712800,66.073,raw_processed/all_images/2024-08-20_16-43-25/1724165074181712800.jpg,solaqua_labeled_fish/images/bag10_1724165074181712800.jpg
bag10,2024-08-20_16-43-25,1724165074349785300,66.241,raw_processed/all_images/2024-08-20_16-43-25/1724165074349785300.jpg,solaqua_labeled_fish/images/bag10_1724165074349785300.jpg
bag10,2024-08-20_16-43-25,1724165074501433700,66.393,raw_processed/all_images/2024-08-20_16-43-25/1724165074501433700.jpg,solaqua_labeled_fish/images/bag10_1724165074501433700.jpg
bag10,2024-08-20_16-43-25,1724165074669888800,66.561,raw_processed/all_images/2024-08-20_16-43-25/1724165074669888800.jpg,solaqua_labeled_fish/images/bag10_1724165074669888800.jpg
bag10,2024-08-20_16-43-25,1724165074822055300,66.714,raw_processed/all_images/2024-08-20_16-43-25/1724165074822055300.jpg,solaqua_labeled_fish/images/bag10_1724165074822055300.jpg
bag10,2024-08-20_16-43-25,1724165074991077900,66.883,raw_processed/all_images/2024-08-20_16-43-25/1724165074991077900.jpg,solaqua_labeled_fish/images/bag10_1724165074991077900.jpg
bag10,2024-08-20_16-43-25,1724165075141184300,67.033,raw_processed/all_images/2024-08-20_16-43-25/1724165075141184300.jpg,solaqua_labeled_fish/images/bag10_1724165075141184300.jpg
bag10,2024-08-20_16-43-25,1724165075309866700,67.201,raw_processed/all_images/2024-08-20_16-43-25/1724165075309866700.jpg,solaqua_labeled_fish/images/bag10_1724165075309866700.jpg
bag10,2024-08-20_16-43-25,1724165075460124700,67.352,raw_processed/all_images/2024-08-20_16-43-25/1724165075460124700.jpg,solaqua_labeled_fish/images/bag10_1724165075460124700.jpg
bag10,2024-08-20_16-43-25,1724165075628428300,67.520,raw_processed/all_images/2024-08-20_16-43-25/1724165075628428300.jpg,solaqua_labeled_fish/images/bag10_1724165075628428300.jpg
bag10,2024-08-20_16-43-25,1724165075782076100,67.674,raw_processed/all_images/2024-08-20_16-43-25/1724165075782076100.jpg,solaqua_labeled_fish/images/bag10_1724165075782076100.jpg
bag10,2024-08-20_16-43-25,1724165075949939900,67.842,raw_processed/all_images/2024-08-20_16-43-25/1724165075949939900.jpg,solaqua_labeled_fish/images/bag10_1724165075949939900.jpg
bag10,2024-08-20_16-43-25,1724165076101769400,67.993,raw_processed/all_images/2024-08-20_16-43-25/1724165076101769400.jpg,solaqua_labeled_fish/images/bag10_1724165076101769400.jpg
bag10,2024-08-20_16-43-25,1724165076255777200,68.147,raw_processed/all_images/2024-08-20_16-43-25/1724165076255777200.jpg,solaqua_labeled_fish/images/bag10_1724165076255777200.jpg
bag10,2024-08-20_16-43-25,1724165076422910300,68.314,raw_processed/all_images/2024-08-20_16-43-25/1724165076422910300.jpg,solaqua_labeled_fish/images/bag10_1724165076422910300.jpg
bag10,2024-08-20_16-43-25,1724165076578005800,68.470,raw_processed/all_images/2024-08-20_16-43-25/1724165076578005800.jpg,solaqua_labeled_fish/images/bag10_1724165076578005800.jpg
bag10,2024-08-20_16-43-25,1724165076744863000,68.636,raw_processed/all_images/2024-08-20_16-43-25/1724165076744863000.jpg,solaqua_labeled_fish/images/bag10_1724165076744863000.jpg
bag10,2024-08-20_16-43-25,1724165076910267800,68.802,raw_processed/all_images/2024-08-20_16-43-25/1724165076910267800.jpg,solaqua_labeled_fish/images/bag10_1724165076910267800.jpg
bag11,2024-08-20_16-45-21,1724165160861744900,37.005,raw_processed/all_images/2024-08-20_16-45-21/1724165160861744900.jpg,solaqua_labeled_fish/images/bag11_1724165160861744900.jpg
bag11,2024-08-20_16-45-21,1724165161029414900,37.172,raw_processed/all_images/2024-08-20_16-45-21/1724165161029414900.jpg,solaqua_labeled_fish/images/bag11_1724165161029414900.jpg
bag11,2024-08-20_16-45-21,1724165161184136700,37.327,raw_processed/all_images/2024-08-20_16-45-21/1724165161184136700.jpg,solaqua_labeled_fish/images/bag11_1724165161184136700.jpg
bag11,2024-08-20_16-45-21,1724165161352179300,37.495,raw_processed/all_images/2024-08-20_16-45-21/1724165161352179300.jpg,solaqua_labeled_fish/images/bag11_1724165161352179300.jpg
bag11,2024-08-20_16-45-21,1724165161501979100,37.645,raw_processed/all_images/2024-08-20_16-45-21/1724165161501979100.jpg,solaqua_labeled_fish/images/bag11_1724165161501979100.jpg
bag11,2024-08-20_16-45-21,1724165161668432800,37.811,raw_processed/all_images/2024-08-20_16-45-21/1724165161668432800.jpg,solaqua_labeled_fish/images/bag11_1724165161668432800.jpg
bag11,2024-08-20_16-45-21,1724165161820780600,37.964,raw_processed/all_images/2024-08-20_16-45-21/1724165161820780600.jpg,solaqua_labeled_fish/images/bag11_1724165161820780600.jpg
bag11,2024-08-20_16-45-21,1724165161987451700,38.130,raw_processed/all_images/2024-08-20_16-45-21/1724165161987451700.jpg,solaqua_labeled_fish/images/bag11_1724165161987451700.jpg
bag11,2024-08-20_16-45-21,1724165162139817300,38.283,raw_processed/all_images/2024-08-20_16-45-21/1724165162139817300.jpg,solaqua_labeled_fish/images/bag11_1724165162139817300.jpg
bag11,2024-08-20_16-45-21,1724165162305850300,38.449,raw_processed/all_images/2024-08-20_16-45-21/1724165162305850300.jpg,solaqua_labeled_fish/images/bag11_1724165162305850300.jpg
bag11,2024-08-20_16-45-21,1724165162461176900,38.604,raw_processed/all_images/2024-08-20_16-45-21/1724165162461176900.jpg,solaqua_labeled_fish/images/bag11_1724165162461176900.jpg
bag11,2024-08-20_16-45-21,1724165162626227900,38.769,raw_processed/all_images/2024-08-20_16-45-21/1724165162626227900.jpg,solaqua_labeled_fish/images/bag11_1724165162626227900.jpg
bag11,2024-08-20_16-45-21,1724165162780636200,38.924,raw_processed/all_images/2024-08-20_16-45-21/1724165162780636200.jpg,solaqua_labeled_fish/images/bag11_1724165162780636200.jpg
bag11,2024-08-20_16-45-21,1724165162947138600,39.090,raw_processed/all_images/2024-08-20_16-45-21/1724165162947138600.jpg,solaqua_labeled_fish/images/bag11_1724165162947138600.jpg
bag11,2024-08-20_16-45-21,1724165163099580700,39.243,raw_processed/all_images/2024-08-20_16-45-21/1724165163099580700.jpg,solaqua_labeled_fish/images/bag11_1724165163099580700.jpg
bag11,2024-08-20_16-45-21,1724165163266814900,39.410,raw_processed/all_images/2024-08-20_16-45-21/1724165163266814900.jpg,solaqua_labeled_fish/images/bag11_1724165163266814900.jpg
bag11,2024-08-20_16-45-21,1724165163418679200,39.562,raw_processed/all_images/2024-08-20_16-45-21/1724165163418679200.jpg,solaqua_labeled_fish/images/bag11_1724165163418679200.jpg
bag11,2024-08-20_16-45-21,1724165163582207800,39.725,raw_processed/all_images/2024-08-20_16-45-21/1724165163582207800.jpg,solaqua_labeled_fish/images/bag11_1724165163582207800.jpg
bag11,2024-08-20_16-45-21,1724165163750133200,39.893,raw_processed/all_images/2024-08-20_16-45-21/1724165163750133200.jpg,solaqua_labeled_fish/images/bag11_1724165163750133200.jpg
bag11,2024-08-20_16-45-21,1724165163906332800,40.049,raw_processed/all_images/2024-08-20_16-45-21/1724165163906332800.jpg,solaqua_labeled_fish/images/bag11_1724165163906332800.jpg
bag11,2024-08-20_16-45-21,1724165164059275100,40.202,raw_processed/all_images/2024-08-20_16-45-21/1724165164059275100.jpg,solaqua_labeled_fish/images/bag11_1724165164059275100.jpg
bag11,2024-08-20_16-45-21,1724165164225438000,40.368,raw_processed/all_images/2024-08-20_16-45-21/1724165164225438000.jpg,solaqua_labeled_fish/images/bag11_1724165164225438000.jpg
bag11,2024-08-20_16-45-21,1724165164380130000,40.523,raw_processed/all_images/2024-08-20_16-45-21/1724165164380130000.jpg,solaqua_labeled_fish/images/bag11_1724165164380130000.jpg
bag11,2024-08-20_16-45-21,1724165164548008200,40.691,raw_processed/all_images/2024-08-20_16-45-21/1724165164548008200.jpg,solaqua_labeled_fish/images/bag11_1724165164548008200.jpg
bag11,2024-08-20_16-45-21,1724165164701553700,40.845,raw_processed/all_images/2024-08-20_16-45-21/1724165164701553700.jpg,solaqua_labeled_fish/images/bag11_1724165164701553700.jpg
bag11,2024-08-20_16-45-21,1724165164869505500,41.013,raw_processed/all_images/2024-08-20_16-45-21/1724165164869505500.jpg,solaqua_labeled_fish/images/bag11_1724165164869505500.jpg
bag11,2024-08-20_16-45-21,1724165165021611400,41.165,raw_processed/all_images/2024-08-20_16-45-21/1724165165021611400.jpg,solaqua_labeled_fish/images/bag11_1724165165021611400.jpg
bag11,2024-08-20_16-45-21,1724165165188630400,41.332,raw_processed/all_images/2024-08-20_16-45-21/1724165165188630400.jpg,solaqua_labeled_fish/images/bag11_1724165165188630400.jpg
bag11,2024-08-20_16-45-21,1724165165342863500,41.486,raw_processed/all_images/2024-08-20_16-45-21/1724165165342863500.jpg,solaqua_labeled_fish/images/bag11_1724165165342863500.jpg
bag11,2024-08-20_16-45-21,1724165165510100900,41.653,raw_processed/all_images/2024-08-20_16-45-21/1724165165510100900.jpg,solaqua_labeled_fish/images/bag11_1724165165510100900.jpg
bag11,2024-08-20_16-45-21,1724165165662853000,41.806,raw_processed/all_images/2024-08-20_16-45-21/1724165165662853000.jpg,solaqua_labeled_fish/images/bag11_1724165165662853000.jpg
bag11,2024-08-20_16-45-21,1724165165830304000,41.973,raw_processed/all_images/2024-08-20_16-45-21/1724165165830304000.jpg,solaqua_labeled_fish/images/bag11_1724165165830304000.jpg
bag11,2024-08-20_16-45-21,1724165165982978900,42.126,raw_processed/all_images/2024-08-20_16-45-21/1724165165982978900.jpg,solaqua_labeled_fish/images/bag11_1724165165982978900.jpg
bag11,2024-08-20_16-45-21,1724165166150562800,42.294,raw_processed/all_images/2024-08-20_16-45-21/1724165166150562800.jpg,solaqua_labeled_fish/images/bag11_1724165166150562800.jpg
bag11,2024-08-20_16-45-21,1724165166302481900,42.445,raw_processed/all_images/2024-08-20_16-45-21/1724165166302481900.jpg,solaqua_labeled_fish/images/bag11_1724165166302481900.jpg
bag11,2024-08-20_16-45-21,1724165166471530500,42.615,raw_processed/all_images/2024-08-20_16-45-21/1724165166471530500.jpg,solaqua_labeled_fish/images/bag11_1724165166471530500.jpg
bag11,2024-08-20_16-45-21,1724165166626175600,42.769,raw_processed/all_images/2024-08-20_16-45-21/1724165166626175600.jpg,solaqua_labeled_fish/images/bag11_1724165166626175600.jpg
bag11,2024-08-20_16-45-21,1724165166790994400,42.934,raw_processed/all_images/2024-08-20_16-45-21/1724165166790994400.jpg,solaqua_labeled_fish/images/bag11_1724165166790994400.jpg
bag11,2024-08-20_16-45-21,1724165166942632800,43.086,raw_processed/all_images/2024-08-20_16-45-21/1724165166942632800.jpg,solaqua_labeled_fish/images/bag11_1724165166942632800.jpg
bag11,2024-08-20_16-45-21,1724165167108592700,43.252,raw_processed/all_images/2024-08-20_16-45-21/1724165167108592700.jpg,solaqua_labeled_fish/images/bag11_1724165167108592700.jpg
bag11,2024-08-20_16-45-21,1724165167260426900,43.403,raw_processed/all_images/2024-08-20_16-45-21/1724165167260426900.jpg,solaqua_labeled_fish/images/bag11_1724165167260426900.jpg
bag11,2024-08-20_16-45-21,1724165167427863400,43.571,raw_processed/all_images/2024-08-20_16-45-21/1724165167427863400.jpg,solaqua_labeled_fish/images/bag11_1724165167427863400.jpg
bag11,2024-08-20_16-45-21,1724165167580778100,43.724,raw_processed/all_images/2024-08-20_16-45-21/1724165167580778100.jpg,solaqua_labeled_fish/images/bag11_1724165167580778100.jpg
bag11,2024-08-20_16-45-21,1724165167751749500,43.895,raw_processed/all_images/2024-08-20_16-45-21/1724165167751749500.jpg,solaqua_labeled_fish/images/bag11_1724165167751749500.jpg
bag11,2024-08-20_16-45-21,1724165167901737200,44.045,raw_processed/all_images/2024-08-20_16-45-21/1724165167901737200.jpg,solaqua_labeled_fish/images/bag11_1724165167901737200.jpg
bag11,2024-08-20_16-45-21,1724165168068399100,44.211,raw_processed/all_images/2024-08-20_16-45-21/1724165168068399100.jpg,solaqua_labeled_fish/images/bag11_1724165168068399100.jpg
bag11,2024-08-20_16-45-21,1724165168221062400,44.364,raw_processed/all_images/2024-08-20_16-45-21/1724165168221062400.jpg,solaqua_labeled_fish/images/bag11_1724165168221062400.jpg
bag11,2024-08-20_16-45-21,1724165168387311400,44.530,raw_processed/all_images/2024-08-20_16-45-21/1724165168387311400.jpg,solaqua_labeled_fish/images/bag11_1724165168387311400.jpg
bag11,2024-08-20_16-45-21,1724165168538096700,44.681,raw_processed/all_images/2024-08-20_16-45-21/1724165168538096700.jpg,solaqua_labeled_fish/images/bag11_1724165168538096700.jpg
bag11,2024-08-20_16-45-21,1724165168704940700,44.848,raw_processed/all_images/2024-08-20_16-45-21/1724165168704940700.jpg,solaqua_labeled_fish/images/bag11_1724165168704940700.jpg
bag11,2024-08-20_16-45-21,1724165168857878100,45.001,raw_processed/all_images/2024-08-20_16-45-21/1724165168857878100.jpg,solaqua_labeled_fish/images/bag11_1724165168857878100.jpg
bag11,2024-08-20_16-45-21,1724165169025709200,45.169,raw_processed/all_images/2024-08-20_16-45-21/1724165169025709200.jpg,solaqua_labeled_fish/images/bag11_1724165169025709200.jpg
bag11,2024-08-20_16-45-21,1724165169190394300,45.333,raw_processed/all_images/2024-08-20_16-45-21/1724165169190394300.jpg,solaqua_labeled_fish/images/bag11_1724165169190394300.jpg
bag11,2024-08-20_16-45-21,1724165169342139000,45.485,raw_processed/all_images/2024-08-20_16-45-21/1724165169342139000.jpg,solaqua_labeled_fish/images/bag11_1724165169342139000.jpg
bag11,2024-08-20_16-45-21,1724165169507307300,45.650,raw_processed/all_images/2024-08-20_16-45-21/1724165169507307300.jpg,solaqua_labeled_fish/images/bag11_1724165169507307300.jpg
bag11,2024-08-20_16-45-21,1724165169661418000,45.804,raw_processed/all_images/2024-08-20_16-45-21/1724165169661418000.jpg,solaqua_labeled_fish/images/bag11_1724165169661418000.jpg
bag11,2024-08-20_16-45-21,1724165169829312400,45.972,raw_processed/all_images/2024-08-20_16-45-21/1724165169829312400.jpg,solaqua_labeled_fish/images/bag11_1724165169829312400.jpg
bag11,2024-08-20_16-45-21,1724165169981431000,46.124,raw_processed/all_images/2024-08-20_16-45-21/1724165169981431000.jpg,solaqua_labeled_fish/images/bag11_1724165169981431000.jpg
bag11,2024-08-20_16-45-21,1724165170150214100,46.293,raw_processed/all_images/2024-08-20_16-45-21/1724165170150214100.jpg,solaqua_labeled_fish/images/bag11_1724165170150214100.jpg
bag11,2024-08-20_16-45-21,1724165170302782600,46.446,raw_processed/all_images/2024-08-20_16-45-21/1724165170302782600.jpg,solaqua_labeled_fish/images/bag11_1724165170302782600.jpg
bag11,2024-08-20_16-45-21,1724165170468717800,46.612,raw_processed/all_images/2024-08-20_16-45-21/1724165170468717800.jpg,solaqua_labeled_fish/images/bag11_1724165170468717800.jpg
bag11,2024-08-20_16-45-21,1724165170620087300,46.763,raw_processed/all_images/2024-08-20_16-45-21/1724165170620087300.jpg,solaqua_labeled_fish/images/bag11_1724165170620087300.jpg
bag12,2024-08-20_16-47-54,1724165295510107800,19.044,raw_processed/all_images/2024-08-20_16-47-54/1724165295510107800.jpg,solaqua_labeled_fish/images/bag12_1724165295510107800.jpg
bag12,2024-08-20_16-47-54,1724165295661478900,19.195,raw_processed/all_images/2024-08-20_16-47-54/1724165295661478900.jpg,solaqua_labeled_fish/images/bag12_1724165295661478900.jpg
bag12,2024-08-20_16-47-54,1724165295826805200,19.360,raw_processed/all_images/2024-08-20_16-47-54/1724165295826805200.jpg,solaqua_labeled_fish/images/bag12_1724165295826805200.jpg
bag12,2024-08-20_16-47-54,1724165295979085200,19.513,raw_processed/all_images/2024-08-20_16-47-54/1724165295979085200.jpg,solaqua_labeled_fish/images/bag12_1724165295979085200.jpg
bag12,2024-08-20_16-47-54,1724165296150699500,19.684,raw_processed/all_images/2024-08-20_16-47-54/1724165296150699500.jpg,solaqua_labeled_fish/images/bag12_1724165296150699500.jpg
bag12,2024-08-20_16-47-54,1724165296301746300,19.835,raw_processed/all_images/2024-08-20_16-47-54/1724165296301746300.jpg,solaqua_labeled_fish/images/bag12_1724165296301746300.jpg
bag12,2024-08-20_16-47-54,1724165296470092400,20.004,raw_processed/all_images/2024-08-20_16-47-54/1724165296470092400.jpg,solaqua_labeled_fish/images/bag12_1724165296470092400.jpg
bag12,2024-08-20_16-47-54,1724165296622556400,20.156,raw_processed/all_images/2024-08-20_16-47-54/1724165296622556400.jpg,solaqua_labeled_fish/images/bag12_1724165296622556400.jpg
bag12,2024-08-20_16-47-54,1724165296790077400,20.324,raw_processed/all_images/2024-08-20_16-47-54/1724165296790077400.jpg,solaqua_labeled_fish/images/bag12_1724165296790077400.jpg
bag12,2024-08-20_16-47-54,1724165296945435700,20.479,raw_processed/all_images/2024-08-20_16-47-54/1724165296945435700.jpg,solaqua_labeled_fish/images/bag12_1724165296945435700.jpg
bag12,2024-08-20_16-47-54,1724165297096449800,20.630,raw_processed/all_images/2024-08-20_16-47-54/1724165297096449800.jpg,solaqua_labeled_fish/images/bag12_1724165297096449800.jpg
bag12,2024-08-20_16-47-54,1724165297263800600,20.797,raw_processed/all_images/2024-08-20_16-47-54/1724165297263800600.jpg,solaqua_labeled_fish/images/bag12_1724165297263800600.jpg
bag12,2024-08-20_16-47-54,1724165297431761500,20.965,raw_processed/all_images/2024-08-20_16-47-54/1724165297431761500.jpg,solaqua_labeled_fish/images/bag12_1724165297431761500.jpg
bag12,2024-08-20_16-47-54,1724165297583062700,21.117,raw_processed/all_images/2024-08-20_16-47-54/1724165297583062700.jpg,solaqua_labeled_fish/images/bag12_1724165297583062700.jpg
